IC;944;Namur;Charleroi-Sud
IC;1503;Brugge;Genk
IC;1504;Brugge;Genk
IC;1505;Blankenberge;Genk
IC;1506;Blankenberge;Genk
IC;1507;Blankenberge;Genk
IC;1508;Blankenberge;Genk
IC;1509;Blankenberge;Genk
IC;1510;Blankenberge;Genk
IC;1511;Blankenberge;Hasselt
IC;1512;Blankenberge;Genk
IC;1513;Blankenberge;Genk
IC;1514;Blankenberge;Genk
IC;1515;Blankenberge;Genk
IC;1516;Blankenberge;Genk
IC;1517;Blankenberge;Genk
IC;1518;Blankenberge;Genk
IC;1519;Blankenberge;Genk
IC;1520;Blankenberge;Hasselt
IC;1521;Blankenberge;Brugge
IC;1522;Blankenberge;Brugge
IC;1525;Brugge;Blankenberge
IC;1526;Brugge;Blankenberge
IC;1527;Hasselt;Blankenberge
IC;1528;Genk;Blankenberge
IC;1529;Genk;Blankenberge
IC;1530;Genk;Blankenberge
IC;1531;Genk;Blankenberge
IC;1532;Genk;Blankenberge
IC;1533;Genk;Blankenberge
IC;1534;Genk;Blankenberge
IC;1535;Genk;Blankenberge
IC;1536;Genk;Blankenberge
IC;1537;Genk;Blankenberge
IC;1538;Genk;Blankenberge
IC;1539;Genk;Blankenberge
IC;1540;Genk;Blankenberge
IC;1541;Genk;Blankenberge
IC;1542;Genk;Blankenberge
IC;1543;Genk;Brugge
IC;1544;Genk;Brugge
S6;1553;Geraardsbergen;Schaerbeek/Schaarbeek
S6;1554;Geraardsbergen;Schaerbeek/Schaarbeek
S6;1555;Denderleeuw;Schaerbeek/Schaarbeek
S6;1556;Denderleeuw;Schaerbeek/Schaarbeek
S6;1557;Denderleeuw;Schaerbeek/Schaarbeek
S6;1558;Denderleeuw;Schaerbeek/Schaarbeek
S6;1559;Denderleeuw;Schaerbeek/Schaarbeek
S6;1560;Denderleeuw;Schaerbeek/Schaarbeek
S6;1561;Denderleeuw;Schaerbeek/Schaarbeek
S6;1562;Denderleeuw;Schaerbeek/Schaarbeek
S6;1563;Denderleeuw;Schaerbeek/Schaarbeek
S6;1564;Denderleeuw;Schaerbeek/Schaarbeek
S6;1565;Denderleeuw;Schaerbeek/Schaarbeek
S6;1566;Aalst;Schaerbeek/Schaarbeek
S6;1567;Aalst;Schaerbeek/Schaarbeek
S6;1568;Denderleeuw;Schaerbeek/Schaarbeek
S6;1569;Denderleeuw;Schaerbeek/Schaarbeek
S6;1570;Denderleeuw;Enghien/Edingen
S6;1571;Denderleeuw;Geraardsbergen
S6;1572;Denderleeuw;Geraardsbergen
S6;1576;Schaerbeek/Schaarbeek;Denderleeuw
S6;1577;Schaerbeek/Schaarbeek;Aalst
S6;1578;Schaerbeek/Schaarbeek;Aalst
S6;1579;Schaerbeek/Schaarbeek;Denderleeuw
S6;1580;Schaerbeek/Schaarbeek;Denderleeuw
S6;1581;Schaerbeek/Schaarbeek;Denderleeuw
S6;1582;Schaerbeek/Schaarbeek;Denderleeuw
S6;1583;Schaerbeek/Schaarbeek;Denderleeuw
S6;1584;Schaerbeek/Schaarbeek;Denderleeuw
S6;1585;Schaerbeek/Schaarbeek;Denderleeuw
S6;1586;Schaerbeek/Schaarbeek;Denderleeuw
S6;1587;Schaerbeek/Schaarbeek;Denderleeuw
S6;1588;Schaerbeek/Schaarbeek;Denderleeuw
S6;1589;Schaerbeek/Schaarbeek;Denderleeuw
S6;1590;Schaerbeek/Schaarbeek;Denderleeuw
S6;1591;Schaerbeek/Schaarbeek;Denderleeuw
S6;1592;Schaerbeek/Schaarbeek;Denderleeuw
S6;1593;Enghien/Edingen;Geraardsbergen
IC;1605;Knokke;Brugge
IC;1606;Knokke;Brugge
IC;1607;Knokke;Brugge
